title,link
"To experience bliss, you must first have true conduct | Sri Sathya Sai Speaks |  Jan 14, 2003",https://www.youtube.com/shorts/EqJISHghciY
"Bhagawan's Blessings after Shivaratri Bhajans | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/NXtHOvIRN50
"One chariot cannot have multiple charioteers | Sri Sathya Sai Speaks | Oct 02, 1987",https://www.youtube.com/shorts/CAgOYAl7Ixk
"Shivaratri in Prasanthi Nilayam | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/fjzF60ar11U
God never forgets anybody. It is only the devotee that forgets | Sri Sathya Sai Speaks | Dec 25 2001,https://www.youtube.com/shorts/MRNzUyE2E2k
"What happens when we sing Bhajans on Shivaratri? | Sri Sathya Sai Speaks | Mar 01, 2003",https://www.youtube.com/shorts/uuCFAHwM0z0
"Creation is Extraordinary! No two people are the same | Sri Sathya Sai Speaks | Oct 02, 1987",https://www.youtube.com/shorts/YuFCp1WvL4w
"How should we do Bhajan on Shivaratri? | Sri Sathya Sai Speaks | Mar 01, 2003",https://www.youtube.com/shorts/2OincR7umQk
"When a man says that mind does not matter | Sri Sathya Sai Speaks | Jan 14, 2002",https://www.youtube.com/shorts/9xJWPpTUFug
"Water and Fire in harmony in Shiva | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/o4zG_njlcs0
"What is the mind like? How does it work? | Sri Sathya Sai Speaks | Jan 14, 2002",https://www.youtube.com/shorts/ZjPWZYEozTs
"The Eshwara Family of Four is the Ideal for the World | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/m96wzfu8j-M
"What are the qualities of the Intellect? | Sri Sathya Sai Speaks | Jan 14, 2002",https://www.youtube.com/shorts/w-0ulTkFEWw
"The Chief Objective of celebrating Shivaratri | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/6vE9wEmsJso
"We should not have hatred for anyone | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/ThVXRMrzEGE
"Parvati's intimate relationship with Shiva | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/YNDF0cYqb_A
"Padyam All the scriptures cannot pierce the veil of man's mind | Sri Sathya Sai Speaks |Oct 02, 1987",https://www.youtube.com/shorts/I9DHS49Tw6k
"How are Eshwara and Parvati manifested in human beings? | Sri Sathya Sai Speaks | Mar 02, 2003",https://www.youtube.com/shorts/2i4tWq-pAPc
"How to attain peace in our daily life | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/jB50QfgsVW4
"Who is Eshwara? | Sri Sathya Sai Speaks | Mar 12, 2003",https://www.youtube.com/shorts/A0lTX0u7x70
"Secret behind Ramakrishna and Ratnakara's Transformations | Sri Sathya Sai Speaks | Oct 02, 1987",https://www.youtube.com/shorts/RQpxy71-umg
"Who is Shankara? | Sri Sathya Sai Speaks | Mar 12, 2002",https://www.youtube.com/shorts/hnih-R4ExcE
"Bharat is founded on truth and righteousness | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/SFFQD9bLjJY
"What is the meaning of Lingam? | Sri Sathya Sai Speaks | Mar 12, 2002",https://www.youtube.com/shorts/KfA_7E5ntiQ
"Have faith in your own love to have faith in anybody else | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/Gq56FruvpJ0
"Love everybody. Then everybody will love you | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/2NbSjLViKJg
"What should we do on the auspicious Shivaratri Day? | Sri Sathya Sai Speaks | Mar 12, 2002",https://www.youtube.com/shorts/c3BD_mjmW8s
"The vastness of the mind is beyond all measure | Sri Sathya Sai Speaks | Jan 14, 2002",https://www.youtube.com/shorts/Eg0E3JOStgM
"Why is Shivaratri celebrated? | Sri Sathya Sai Speaks | Mar 01, 2003",https://www.youtube.com/shorts/Fhj71GyZoX4
"Where does the mind originate? | Sri Sathya Sai Speaks | Jan 14, 2002",https://www.youtube.com/shorts/OLT7s5URHe4
"Shivam (God) & Shavam (Dead body) - Shivaratri Teachings | Sri Sathya Sai Speaks | Mar 12, 2002",https://www.youtube.com/shorts/KXHcf_SMs8Q
"God protects you like an eyelid | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/FYd9WVhp5XE
"Eka Bilvam Shivarpanam | Sri Sathya Sai Speaks | Mar 01, 2003",https://www.youtube.com/shorts/iQ3HX-yVOcM
"If You Want to Stop Suffering, Do This... | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/gtGoC6hZwZM
"What is Shivaratri? | Sri Sathya Sai Speaks | Mar 12, 2002",https://www.youtube.com/shorts/pN-_h7ZvoDs
"No Pain, No Pleasure | Sri Sathya Sai Speaks | Apr 05, 1998",https://www.youtube.com/shorts/1ZdiJgNue6E
"Padyam: daivādhīnam jagat sarvam | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/dt8t1og-tcQ
"This type of Bhakti helps to truly experience God | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/vKIuUDqaCTc
"You cannot estimate the help you receive from God | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/uFk3vIWda6w
"Pain or pleasure is your imagination only | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/INzj_04l1bI
"Distance yourself from bad qualities | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/fbWJhMU6-SU
"If you are a slave to the mind, it will make you weak | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/psI0M8lJFww
"Where do difficulties, troubles and anger originate from? | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/ap5L5I64KgM
"There is only One God. He is Omnipresent | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/cebqxZd6JBk
"Attachments Like Husband and Wife Are of Your Own Making | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/9WoNgYMixw8
"Bodies are like passing clouds, so don't... | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/PU3xU3U-p2I
"Hatred is much worse than a demon | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/Q6CoUtF7P0Q
"People look nice externally but are full of fury | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/Dh4gMCqS4fI
"A Message to Students on Attaining Eternal Bliss | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/K7M8SwJeFb8
"Where do human values originate from? | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/USaftrymMNs
"What is the difference between an animal & you? | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/niY6n3hYWkY
"In Every Situation, Prahlada Chanted 'Narayan... Narayan'"" | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/SfwRvA3X-ls
"We earn lakhs and lakhs of money for whom? | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/StyM14m5JWk
"You cannot always oblige but you can speak always obligingly | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/lRg--ykLDp8
"Surdas's Profound Revelation - Blind Yet Truly Seeing | Sri Sathya Sai Speaks |  Oct 10, 2002",https://www.youtube.com/shorts/HtPpK6f6rhM
"The Real Reason we should not Hurt Anybody | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/hFgBe6i_KzQ
"Bhaja Govindam - Think of God | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/a5pufTiHiBQ
"Never treat your mother lightly | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/itTZVCiw9rw
"How should we pray to God? | Sri Sathya Sai Speaks | Apr 14, 1998",https://www.youtube.com/shorts/uvHkEIDk4Do
"Waters may be different but the Sun is the same | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/U72xEOc3ZCI
"Fill your heart with sacred thoughts | Sri Sathya Sai Speaks | Apr 14, 1998",https://www.youtube.com/shorts/CwaCELbz0zI
"Why are human beings suffering a lot today? | Sri Sathya Sai Speaks | Apr 05, 1998",https://www.youtube.com/shorts/zSHOrvvDPgU
"The Culture of Bharat | Sri Sathya Sai Speaks | March 12, 2002",https://www.youtube.com/shorts/Pjke6e6HEaw
"What is the use of calling yourself Bharatiya? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/cHxsNbEI7pY
"What is necessary for modern Bharat to improve? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/iNdiWfOCAt4
"What is the foundation for Bharat? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/EyXkHsRcLTc
"Death is...| Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/vel_lktCA4M
"Hiranyakashipu was a great scientist but failed. Why? | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/nytwb4icFg0
"I and you are one, one, one! | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/cR8r9zrY19I
"How to Transform our Heart and Actions into Love | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/3YnnM5G7obM
"""I shall fulfil all your desires when..."" | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/Bhajp_Ky4nU
"Students! You should be Embodiments of Love | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/uQQsNm008pQ
"Win this to win the world | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/anuDaXXSD-Y
"The Whole World is the Universal Mother | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/u_h5e5AXbA4
"Use this bomb to conquer the world | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/MFB4fvT1oaE
"Why were Yogis in the forest never attacked by animals? | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/2YPbgiRgVqs
"Anger is like Ravana. Kill it and Cultivate this instead | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/AmCowMsNStQ
"God is with you, above you, below you and around you | Sri Sathya Sai Speaks |  Oct 09, 2002",https://www.youtube.com/shorts/3QJ7PVEwelg
"In Kali Age, this Sadhana alone leads to Liberation | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/HLDOHUO4CuM
"Run Away from Bad Company | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/028t_ySbZWE
"You don’t need to feel sad for anybody | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/laQcLg9QwQw
"Don't waste time on useless gossip. Do this instead | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/dmzr9m7Nvic
"How Doubts Lead to Madness | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/98DIJEm1LiM
"Knowing others is difficult, but knowing yourself is simple | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/dbvOz4N55MQ
"Sacred teachings in the Bible & Quran - missed by the foolish | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/60vVeDUCzng
"Pain and Pleasure Belong to You Alone | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/zx3a9zkMPVs
"A song for Sankranti | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/V-t2Dj3IKXI
"Holy Sankranti confers Plenty, Prosperity and Bliss | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/9Ugh-garmFw
"Sports and Games should be Moral, Righteous and Spiritual | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/IJCGL-4RxOI
"A Life Lesson from Sports and Games | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/5FfZVKMd7tU
"The Main Switch | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/XM511ihQ46o
"Students! Have no negative thoughts | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/CNiYkr3S73k
"Is solitude in a forest true spirituality? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/cCuiBRFg6EI
"Swami’s Blessings for the Sports Meet Students | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/NSOqux_ouIs
"When will the purpose of life be fulfilled? | Sri Sathya Sai Speaks | Oct 10, 2002",https://www.youtube.com/shorts/cWbmM2o9624
"If you want to achieve anything, achieve this | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/V_ZzwMVsYSw
"What is the cause of unrest in the world today | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/ocbxWRJ0ssU
"""I Am Seeing Your Struggles and Efforts for the Sports Meet"" | Sri Sathya Sai Speaks | Jan 14, 2003",https://www.youtube.com/shorts/6Y6qKJb_CvY
"You may think Swami hates you | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/VuBmxCdb2UI
"How to lead a spiritual life? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/agVwH7dsEsw
"What is true spirituality? | Sri Sathya Sai Speaks | Apr 13, 2002",https://www.youtube.com/shorts/StQ946la_Is
"Hridaya (heart) is not physical. Then where does God reside? | Sri Sathya Sai Speaks | Oct 9, 2002",https://www.youtube.com/shorts/37fO0TSSgcM
"Atma has no form. It is changeless | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/-RJHHH2HiMo
"God is a lover of music | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/IZ-2fX0MQ_s
"What is the difference between the microcosm and the macrocosm | Sri Sathya Sai Speaks |Nov 23, 1992",https://www.youtube.com/shorts/oaLGAcZoqGE
"How is human body like the Veena | Sri Sathya Sai Speaks | Oct 9, 2002",https://www.youtube.com/shorts/VeiLXZJODnM
"Veda says, ""Help ever, hurt never"" | Sri Sathya Sai Speaks | Oct 9, 2002",https://www.youtube.com/shorts/ss8hpWDgQVU
"When Swami saw young MS Subbulakshmi perform with deep devotion |Sri Sathya Sai Speaks |Nov 19, 1999",https://www.youtube.com/shorts/nvhGkpXeYBQ
"People talk about spirituality but don't practise it | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/KNfdSX3VcyE
"How did the Evil Ratnakara become Valmiki | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/xTwDAlU8q-o
"Fulfilment of worldly desires will never satisfy you | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/dHr8SA3rciU
"Mothers Should Not Wish Their Children to Be Great | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/x8SxbOp3ISc
"To Stop Bad Thoughts Avoid This | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/z86uZluHi4w
"Joys and Sorrows Come and Go, But This Alone Grows | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/SD6Z_sLOIdI
"God is the Very Form of the New Year | Sri Sathya Sai Speaks | March 20, 1996",https://www.youtube.com/shorts/apG9kd2sTVc
"Do not waste time | Time is highly sacred | Sri Sathya Sai Speaks | April 13, 2002",https://www.youtube.com/shorts/EvT8A-XoOig
"What gets you Away from Attachment? | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/qxzGxpwcej8
"How is Life like a Newspaper? | Sri Sathya Sai Speaks | April 13, 2002",https://www.youtube.com/shorts/jkaY2oTFqFI
"What makes one a true individual (Vyakti)? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/V3ic7Yz1Beg
"The Atma's 8 Attributes | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/3p1XjarIgLM
"Spirituality Is Not a Festival | Sri Sathya Sai Speaks | April 13, 2002",https://www.youtube.com/shorts/1GAResEli6k
"Chant Gayatri for These Three Powers | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/Vv1q00qI4r0
"There are no demons or evil spirits around you. God is in you | Sri Sathya Sai Speaks | Oct 9, 2002",https://www.youtube.com/shorts/JZ3PwcXp4NU
"Difference between Truth and Fact | Sri Sathya Sai Speaks | Mar 20, 1996",https://www.youtube.com/shorts/K_beFkC8U8w
"There is no happiness in the world. Do this instead | Sri Sathya Sai Speaks | April 13, 2002",https://www.youtube.com/shorts/PlpMJXvyLxg
"God is only One and not two | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/LH6jCBG1YJo
"Our ancients were neither mad nor fools to give a name to a form | Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/Zeo79-elK4Y
"How did Savitri bring her husband back from death | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/dGdkm5K2XMs
"Jesus taught to Love All, Serve All | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/xgeT-vl_RSo
"When Swami materialised a book from the Black Sea | Sri Sathya Sai Speaks | Dec 25, 1996",https://www.youtube.com/shorts/xA0F_7gpLGI
"What Jesus said about Unity in Community | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/5ONocCSwGcw
"Jesus - His nature was so sacred | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/PSlFqyB_5TQ
"mamaivāmso jīvaloke, so why suffer? | Sri Sathya Sai Speaks | Oct 09, 2002",https://www.youtube.com/shorts/kXgHpHbxbYs
"What did Roman Catholics call Jesus, and Why? | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/8E3_OMqLlco
"Without any of these 3, man is not human | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/A6FyoMKluBE
"God has 1000 Heads, Ears & Eyes? | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/N3IhSonAMv4
"The Underlying Meaning of 'So' and 'Ham' | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/7nMjW-O0ors
"Meaning of satyam brūyāt priyam brūyāt | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/WfHpO-vqh2k
"Man is part of Creation, not an individual alone | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/dwM-ZHJo6TM
"Recognise the immense strength within you | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/AwDqQdAe0tw
"What makes our speech sweet? | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/Twupxb-TXRA
"Manasyekam Vachasyekam Karmanyekam... | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/RQKgEQIU5aY
"You are not one person, but three | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/NB8TLCKMBCU
"Every man is the very form of God | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/uBZNuVTelsw
"Man has faith in everything except God | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/EsY_LMPyAKw
"What is better than the 9 types of Bhakti | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/4GxDrFr0HVU
"Try to help others, but never hurt anyone | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/KTGvmJ1qVpk
"Man has faith in everything except God | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/0OXl4YlSERw
"Ocean and Waves, Sun and Rays—Humans and What? | Sri Sathya Sai Speaks | Dec 25, 2001",https://www.youtube.com/shorts/tnEIysMZPcI
"Shortcut Route to God | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/Rhikn-g8N08
"Don't stop with worshipping God as an Idol | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/dMGqwwGiRB4
"Why did ancient saints think human life is nectarine | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/uIHL_I1C9ss
"Contemplate on consciousness | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/lGKxRBuE31g
"What is the true meaning of Rama Rajya | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/yyU1-3QSgjQ
"Spiritual practices only bring mental & physical satisfaction | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/5oD3aohzCEA
"Without love, any spiritual path is useless | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/3THeyXq3Uh0
"Embodiments of love! Our relationship is permanent | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/AejlgIsUQxk
"Brahma sends you with a Karma Mala (Garland of Past Karmas) | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/IPOhMlm5Trc
"What should students practise after education? | Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/EcTBhSWiVyU
"What is the cause for revolution in the world? | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/5Q2KI9httu4
"Birth, death, hunger & thirst are same for all | Sri Sathya Sai Speaks | Dec 04, 1986",https://www.youtube.com/shorts/C-zotcm7H9s
"God is not separate from you. He is within you | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/4Z4dnHcqIDU
"When you are forced to utter a lie...| Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/KeDFqqdgtgw
"Without Right View everything else is useless | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/zyzM9YUaJek
"Don't measure your love for God | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/o4t5tKGPTkY
"What is the purpose of education? | Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/b3WosIMlyAY
"Where does bliss come from? | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/u4D7Gp7ys5Q
"Experience God Within | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/PDnkIp5oqCQ
"Institutions are increasing but no one knows what education is| Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/aZZua6fORF8
"Bad thoughts can dull your intelligence | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/dHzEJG9iPv4
"What is Trikarana Shuddhi? (Unity in Thought, Word & Deed) | Sri Sathya Sai Speaks | April 14, 1998",https://www.youtube.com/shorts/DYw2_0JJ06w
"Practice these three to attain Divinity | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/yJb250eeQYA
"Swami Chanting Food Prayer - Brahmarpanam | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/d87MVQQeUS0
"You don't understand what service means | Sri Sathya Sai Speaks | Nov 20, 2000",https://www.youtube.com/shorts/ybd3UsCm6zc
"Tell Me your Company...| Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/hUwubqTEtSw
"Why is human birth gifted? | Sri Sathya Sai Speaks | Nov 20, 2000",https://www.youtube.com/shorts/xRfDA-B4KtU
"What is the outcome of an hour of meditation? | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/rYI8rTsHUyw
"Can we attain peace while holding an atom bomb? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/Zzi6Bzk3W2w
"Jantunam Nara Janma Durlabham | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/gXIt1Ue-s3g
"What are your degrees for? | Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/dgKdNSwnGOM
"Why do you need intelligence? To cheat others? | Sri Sathya Sai Speaks | Nov 22, 1996",https://www.youtube.com/shorts/ID_OCbriVxM
"What can wrong actions & bad thoughts do? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/jLBo3_V6gG8
"God sees everything you do | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/4M08VW1dmtI
"Actions should be evaluated based on 3 questions | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/hXM9X7LjctM
"What can get rid of ego and attachment | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/OlnUqijwpl4
"The divinity in man is in the form of Ardhanarishvara | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/a8XEHZhVo2A
"There is no peace in a house of 3. Why? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/XBFvHAwrgb4
"Inner Significance of the Shiva Tandavam | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/Sv_WPLNNiBQ
"Human life is sacred and valuable but... | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/PkmCXPR3YrE
"God can do anything, but... | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/kH8dj1cMXvw
"People think Chitta is the heart. What is Chitta really? | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/ZR3bs7uuAsk
"lokāḥ samastāḥ sukhino bhavantu | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/pfAoy2iQxvE
"Swami explains the Meaning of ""Bhagawan"" | Sri Sathya Sai Speaks | Nov 23, 1999",https://www.youtube.com/shorts/I_YFRU_J63o
"What is important on a Birthday? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/iScw-YT_Llk
"Who is Sai? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/FVI0NOn7fzE
"One Caste, One Language, One Religion | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/jmFlx72R52U
"What is the Cosmic Form of God? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/PQOj1ah0cqM
"Iccha, Kriya and Jnana Shaktis in our Body | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/06fySbEZ0hw
Body and mind are impermanent. What is eternal? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/At20cj9tErU
"With this, no other Sadhana is necessary | Sri Sathya Sai Speaks #Shorts",https://www.youtube.com/shorts/HcPeb5ZLRNY
There is nothing beyond the love of a mother | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/KIucExdacQU
"What is Mother a Symbol of? | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/XTVdZj3X2ak
"If you make mother happy, I am also happy | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/_SDtBeMXMio
19th of November was started as Mother's day. Why? | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/oU05R8ccgJg
"Everything about a mother is sweet, sweet, sweet | Sri Sathya Sai Speaks | Nov 19, 1999",https://www.youtube.com/shorts/ESTi0HqOFZI
"Better to Earn Mother's Grace than God's | Sri Sathya Sai Speaks | Nov 23, 1992",https://www.youtube.com/shorts/M9IjQVhuczQ
God has no name or form. He is Nirguna | Sri Sathya Sai Speaks #Shorts,https://www.youtube.com/shorts/lH37Wgm2osU
